employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
176,Alex,Davis,Male,she/her,35,9/30/1985,Engineering,Tech,1,Analyst,"Austin, TX",,115567,TRUE,0.16,TRUE,0.0626,Contractor,Active,9/30/2020,,Hispanic,Married,Associate,Monthly,FALSE,FALSE,CC1012,1,Non-exempt,FALSE,Not in plan,FALSE,1,11/30/2020,0,,1/31/2022,16,2.62,120634,45.07235988,0.539059638
177,Jordan,Williams,Female,she/her,26,1/30/1994,Sales,Commercial,1,Senior Manager,"Seattle, WA",,82243,TRUE,0.115,TRUE,0.0631,Full-time,Terminated,1/30/2020,8/30/2024,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,24,3.69,86147,81.27413374,0.187084876
178,Robin,Rodriguez,Male,he/him,38,9/30/1982,Customer Success,Commercial,2,VP,"Seattle, WA",,56498,FALSE,0,FALSE,0,Contractor,Active,9/30/2020,,White,Single,Master,Monthly,FALSE,FALSE,CC1008,1,Exempt,TRUE,In plan,FALSE,0,,0,,1/31/2022,16,3.34,58430,60.23635847,0.400254465
181,Jamie,Wilson,Female,he/him,36,4/30/1984,HR,Corporate,1,Analyst,"Seattle, WA",,76063,FALSE,0,TRUE,0.0375,Full-time,Terminated,4/30/2020,10/30/2023,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1006,0.8,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,21,2.27,78977,42.17619863,0.609001062
182,Robin,Smith,Female,he/him,42,10/30/1978,Finance,Corporate,1,VP,"Seattle, WA",,97636,FALSE,0,FALSE,0,Full-time,Active,10/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1008,1,Non-exempt,FALSE,Not in plan,FALSE,3,11/30/2020,0,,1/31/2022,15,4.32,101986,92.46639034,0.113817515
183,Casey,Davis,Female,he/him,30,5/30/1989,Sales,Commercial,3,VP,"New York, NY",,88124,TRUE,0.191,TRUE,0.0798,Full-time,Active,5/30/2019,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,2/29/2020,0,,1/31/2022,32,4.09,95672,91.08888495,0.144495261
184,Cameron,Miller,Male,he/him,34,11/30/1986,Marketing,Commercial,2,Senior Director,"San Francisco, CA",,88735,FALSE,0,TRUE,0.0477,Full-time,Active,11/30/2020,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,0.8,Exempt,FALSE,Not in plan,TRUE,1,8/30/2021,0,,1/31/2022,14,3.7,92041,82.2404054,0.125696012
185,Drew,Rodriguez,Male,she/her,22,12/30/1998,Product,Tech,3,Manager,"San Francisco, CA",,111184,FALSE,0,FALSE,0,Full-time,Active,12/30/2020,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,TRUE,In plan,FALSE,0,,0,,1/31/2022,13,3.37,114576,69.38941066,0.336617564
187,Robin,Wilson,Male,she/her,41,3/30/1979,Engineering,Tech,1,Analyst,"San Francisco, CA",,114029,FALSE,0,TRUE,0.0485,Full-time,Active,3/30/2020,,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,22,3.42,118737,68.5549762,0.301022923
188,Drew,Smith,Male,she/her,27,6/30/1992,Sales,Commercial,1,Senior Analyst,"San Francisco, CA",,98917,FALSE,0,TRUE,0.017,Contractor,Active,6/30/2019,,Black,Married,Bachelor,Monthly,FALSE,TRUE,CC1015,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,31,3.03,107690,71.22450374,0.300188863
189,Jamie,Jones,Male,he/him,24,6/30/1995,Marketing,Commercial,1,Manager,"Seattle, WA",,67197,TRUE,0.117,FALSE,0,Full-time,Terminated,6/30/2019,11/30/2022,Asian,Married,Associate,Monthly,FALSE,FALSE,CC1005,1,Non-exempt,TRUE,In plan,FALSE,2,10/30/2019,0,,1/31/2022,31,4.16,71779,80.85479554,0.217262938
190,Jamie,Rodriguez,Female,she/her,34,4/30/1986,Finance,Corporate,2,Director,"New York, NY",,95984,FALSE,0,TRUE,0.0231,Contractor,Active,4/30/2020,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,2,9/30/2020,0,,1/31/2022,21,3.45,97997,55.63794059,0.425741954
193,Cameron,Garcia,Female,he/him,33,9/30/1986,Engineering,Tech,3,Senior Analyst,Remote,,96131,FALSE,0,TRUE,0.0965,Full-time,Active,9/30/2019,,White,Single,Master,Monthly,FALSE,FALSE,CC1016,1,Exempt,FALSE,Not in plan,FALSE,4,1/30/2020,0,,1/31/2022,28,3.06,104053,62.6471729,0.37303521
194,Cameron,Miller,Male,he/him,45,1/30/1975,Marketing,Commercial,3,Senior Manager,"Seattle, WA",,72459,FALSE,0,TRUE,0.0297,Full-time,Active,1/30/2020,,White,Married,High School,Monthly,FALSE,FALSE,CC1003,0.8,Exempt,FALSE,Not in plan,FALSE,2,9/30/2020,0,,1/31/2022,24,3.07,76029,68.37682274,0.31180292
195,Drew,Jones,Male,he/him,39,3/30/1982,Product,Tech,2,Senior Manager,Remote,,96937,FALSE,0,TRUE,0.0731,Part-time,Terminated,3/30/2021,4/30/2024,Asian,Single,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,1,10/30/2021,0,,1/31/2022,10,3.21,96937,64.32963733,0.35844827
196,Taylor,Miller,Male,she/her,32,1/30/1988,HR,Corporate,1,Manager,"San Francisco, CA",,69929,FALSE,0,TRUE,0.0672,Full-time,Terminated,1/30/2020,10/30/2024,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1002,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,24,3.59,74118,74.18535953,0.250578091
197,Jordan,Rodriguez,Female,he/him,38,6/30/1981,Marketing,Commercial,1,Senior Analyst,"San Francisco, CA",,84347,FALSE,0,TRUE,0.0973,Full-time,Active,6/30/2019,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2019,0,,1/31/2022,31,2.24,88482,42.70706409,0.570408057
198,Cameron,Brown,Male,he/him,28,1/30/1992,Sales,Commercial,2,Senior Analyst,"San Francisco, CA",,107392,FALSE,0,TRUE,0.0359,Full-time,Active,1/30/2020,,White,Married,Bachelor,Monthly,FALSE,TRUE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,24,3.23,115416,63.92059534,0.320682469
199,Morgan,Garcia,Male,he/him,23,9/30/1997,Customer Success,Commercial,3,Senior Manager,Remote,,51548,FALSE,0,TRUE,0.0554,Full-time,Terminated,9/30/2020,3/30/2024,Hispanic,Married,Associate,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,12/30/2020,0,,1/31/2022,16,2.64,53288,54.64242448,0.443862255
201,Taylor,Williams,Female,she/her,27,4/30/1993,Engineering,Tech,4,Director,Remote,,120415,FALSE,0,TRUE,0.0455,Part-time,Terminated,4/30/2020,8/30/2022,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,21,2.61,126785,51.98490318,0.518743882
202,Drew,Garcia,Female,she/her,25,11/30/1994,Engineering,Tech,3,Analyst,"New York, NY",,132647,FALSE,0,FALSE,0,Contractor,Active,11/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,1/31/2022,26,2.98,138244,58.40544358,0.43642682
203,Alex,Rodriguez,Female,she/her,41,12/30/1979,Engineering,Tech,4,Director,"Austin, TX",,115351,FALSE,0,FALSE,0,Full-time,Terminated,12/30/2020,11/30/2024,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,13,4.11,120139,83.33028591,0.151819955
204,Riley,Williams,Male,she/her,26,10/30/1993,Engineering,Tech,2,Analyst,Remote,,99488,TRUE,0.192,TRUE,0.0394,Full-time,Terminated,10/30/2019,2/29/2024,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,9/30/2020,0,,1/31/2022,27,3.04,105287,60.05220797,0.386743119
205,Taylor,Wilson,Female,he/him,41,5/30/1978,Engineering,Tech,1,Senior Manager,"Austin, TX",,112780,TRUE,0.154,TRUE,0.0135,Full-time,Terminated,5/30/2019,2/29/2024,Other,Married,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Non-exempt,FALSE,Not in plan,FALSE,1,9/30/2019,0,,1/31/2022,32,3.46,116530,72.48989697,0.319926909
206,Riley,Smith,Male,she/her,28,2/28/1993,Marketing,Commercial,2,VP,Remote,,79723,TRUE,0.074,TRUE,0.084,Full-time,Active,2/28/2021,,Asian,Married,Master,Monthly,FALSE,FALSE,CC1013,1,Exempt,FALSE,Not in plan,FALSE,1,7/28/2021,0,,1/31/2022,11,2.47,79723,44.82016956,0.541338489
207,Jordan,Johnson,Male,they/them,24,1/30/1997,Product,Tech,3,Senior Director,"New York, NY",,109326,FALSE,0,TRUE,0.0212,Contractor,Active,1/30/2021,,White,Married,Associate,Monthly,FALSE,TRUE,CC1019,1,Exempt,FALSE,Not in plan,TRUE,1,9/30/2021,1,1/31/2022,1/31/2022,12,2.9,113220,54.85454992,0.499846924
208,Alex,Brown,Male,he/him,41,4/30/1980,Support,Tech,4,VP,"San Francisco, CA",,54823,FALSE,0,FALSE,0,Full-time,Active,4/30/2021,,White,Single,PhD,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,9,2.84,54823,56.33903814,0.451946691
209,Riley,Davis,Male,he/him,33,4/30/1987,Customer Success,Commercial,1,Director,"Austin, TX",,77635,FALSE,0,TRUE,0.083,Contractor,Terminated,4/30/2020,8/30/2023,Hispanic,Single,PhD,Monthly,FALSE,TRUE,CC1014,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,21,3.03,79593,59.56622947,0.403306417
211,Casey,Smith,Male,she/her,30,4/30/1990,Engineering,Tech,1,Senior Director,"Austin, TX",,115057,FALSE,0,TRUE,0.0877,Full-time,Active,4/30/2020,,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Non-exempt,FALSE,Not in plan,FALSE,1,7/30/2020,0,,1/31/2022,21,3.1,119584,69.92959296,0.334642684
212,Jordan,Jones,Female,she/her,30,2/28/1991,Product,Tech,1,Senior Director,"Seattle, WA",,120154,TRUE,0.16,TRUE,0.0144,Full-time,Active,2/28/2021,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1005,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,3/28/2021,0,,1/31/2022,11,3.58,120154,74.70724809,0.245282501
213,Jamie,Rodriguez,Female,she/her,35,1/30/1986,Engineering,Tech,3,Senior Analyst,"New York, NY",,112680,FALSE,0,TRUE,0.0833,Full-time,Active,1/30/2021,,Asian,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1015,1,Exempt,FALSE,Not in plan,FALSE,0,,1,1/31/2022,1/31/2022,12,2.04,116283,42.77154455,0.5113763
214,Alex,Brown,Male,he/him,27,5/30/1992,Sales,Commercial,1,Senior Manager,Remote,,96330,TRUE,0.117,TRUE,0.0745,Full-time,Active,5/30/2019,,Black,Married,Associate,Monthly,FALSE,TRUE,CC1005,1,Non-exempt,FALSE,Not in plan,FALSE,1,9/30/2019,0,,1/31/2022,32,2.9,105389,49.08015815,0.520345336
215,Casey,Wilson,Male,he/him,35,3/30/1986,Operations,Corporate,4,VP,Remote,,72090,FALSE,0,TRUE,0.0649,Contractor,Active,3/30/2021,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,2,2/28/2022,0,,1/31/2022,10,4.02,72090,83.33765485,0.117104455
216,Jamie,Johnson,Female,he/him,30,4/30/1990,Sales,Commercial,2,VP,Remote,,91379,FALSE,0,TRUE,0.0196,Full-time,Active,4/30/2020,,White,Married,Associate,Monthly,FALSE,FALSE,CC1004,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,21,3.4,94544,69.93690762,0.281982647
217,Riley,Miller,Male,he/him,36,11/30/1983,Engineering,Tech,2,Senior Analyst,"New York, NY",,98299,TRUE,0.138,TRUE,0.0572,Full-time,Active,11/30/2019,,Black,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,26,2.72,102392,55.47484127,0.424909121
218,Morgan,Davis,Female,they/them,37,11/30/1983,Finance,Corporate,4,Senior Director,"Seattle, WA",,59109,FALSE,0,FALSE,0,Full-time,Active,11/30/2020,,Black,Divorced,High School,Monthly,FALSE,FALSE,CC1006,0.5,Exempt,FALSE,Not in plan,FALSE,2,2/28/2021,0,,1/31/2022,14,2.36,62346,45.91915088,0.569755487
220,Morgan,Smith,Male,he/him,33,9/30/1987,Product,Tech,3,Senior Analyst,"New York, NY",,114078,FALSE,0,FALSE,0,Part-time,Terminated,9/30/2020,2/29/2024,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1019,1,Exempt,FALSE,Not in plan,FALSE,1,7/30/2021,0,,1/31/2022,16,2.64,119648,49.36074785,0.426218028
221,Riley,Brown,Male,he/him,34,7/30/1986,Product,Tech,1,Senior Manager,"San Francisco, CA",,103115,TRUE,0.2,TRUE,0.0356,Contractor,Active,7/30/2020,,Other,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,4/30/2021,0,,1/31/2022,18,2.84,106071,48.83546101,0.504795226
222,Alex,Davis,Female,he/him,47,8/30/1972,Customer Success,Commercial,3,VP,Remote,,78702,FALSE,0,TRUE,0.0955,Full-time,Terminated,8/30/2019,7/30/2022,Hispanic,Married,High School,Monthly,FALSE,FALSE,CC1002,0.8,Exempt,FALSE,Not in plan,FALSE,2,6/30/2020,0,,1/31/2022,29,1.84,83140,33.48218923,0.687010113
223,Cameron,Brown,Female,he/him,25,2/28/1996,Engineering,Tech,2,Manager,Remote,,128106,FALSE,0,FALSE,0,Contractor,Active,2/28/2021,,Hispanic,Single,PhD,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,4/28/2021,0,,1/31/2022,11,3.03,128106,64.72531834,0.420412326
225,Morgan,Brown,Female,she/her,40,3/30/1981,Finance,Corporate,3,Senior Director,"New York, NY",,84060,TRUE,0.051,TRUE,0.0717,Full-time,Terminated,3/30/2021,12/30/2023,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,1,4/30/2021,0,,1/31/2022,10,1.38,84060,24.7030849,0.741250295
226,Drew,Smith,Female,he/him,30,7/30/1990,Product,Tech,1,Director,"Seattle, WA",,135225,FALSE,0,TRUE,0.0747,Full-time,Terminated,7/30/2020,6/30/2023,Asian,Married,Associate,Monthly,FALSE,FALSE,CC1013,0.5,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,18,3.28,139812,63.10952048,0.446959821
230,Jamie,Rodriguez,Male,she/her,25,7/30/1995,Sales,Commercial,2,Director,Remote,,86220,TRUE,0.089,FALSE,0,Full-time,Active,7/30/2020,,Asian,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,18,2.26,90056,40.24843742,0.600703473
232,Jordan,Rodriguez,Female,she/her,37,9/30/1982,Engineering,Tech,5,Senior Director,"New York, NY",,88533,FALSE,0,TRUE,0.0487,Full-time,Terminated,9/30/2019,2/28/2022,Other,Divorced,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,TRUE,1,3/30/2020,0,,1/31/2022,28,2.63,95498,54.17806523,0.465821458
234,Morgan,Wilson,Male,she/her,42,4/30/1979,Sales,Commercial,1,VP,"Seattle, WA",,99920,TRUE,0.171,FALSE,0,Full-time,Active,4/30/2021,,Other,Single,Associate,Monthly,FALSE,FALSE,CC1013,1,Non-exempt,FALSE,Not in plan,TRUE,0,,0,,1/31/2022,9,3.04,99920,70.87236633,0.239119351
235,Cameron,Rodriguez,Male,he/him,22,3/30/1999,Operations,Corporate,4,Senior Manager,"Austin, TX",,77381,TRUE,0.153,TRUE,0.0789,Full-time,Active,3/30/2021,,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1018,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,10,2.28,77381,43.80245983,0.57591913
236,Riley,Williams,Female,she/her,38,2/28/1982,Product,Tech,2,Senior Manager,"Austin, TX",,100831,TRUE,0.113,FALSE,0,Part-time,Active,2/29/2020,,Hispanic,Single,Bachelor,Monthly,FALSE,FALSE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,2,7/29/2020,0,,1/31/2022,23,2.39,104880,45.90946151,0.571336396
237,Robin,Wilson,Female,he/him,35,7/30/1984,Engineering,Tech,2,Senior Analyst,"Seattle, WA",,132278,FALSE,0,TRUE,0.0556,Full-time,Terminated,7/30/2019,9/30/2022,White,Married,PhD,Monthly,FALSE,FALSE,CC1018,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,30,2.95,139283,66.21993638,0.335725098
238,Jamie,Garcia,Male,he/him,53,4/30/1968,Engineering,Tech,3,Director,"Austin, TX",,116332,FALSE,0,FALSE,0,Full-time,Terminated,4/30/2021,11/30/2022,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,9,2.3,116332,45.17494457,0.62055815
239,Morgan,Johnson,Male,he/him,33,12/30/1986,Sales,Commercial,3,Analyst,"Seattle, WA",,77789,TRUE,0.113,TRUE,0.0405,Full-time,Active,12/30/2019,,Black,Married,Associate,Monthly,FALSE,FALSE,CC1006,1,Exempt,FALSE,Not in plan,FALSE,1,1/30/2020,0,,1/31/2022,25,2.86,83347,54.27497174,0.423856585
240,Cameron,Brown,Male,he/him,38,3/30/1982,Marketing,Commercial,1,Senior Analyst,"Austin, TX",,78409,FALSE,0,TRUE,0.0756,Full-time,Active,3/30/2020,,Black,Single,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,22,1.8,81829,38.0895606,0.642000553
242,Robin,Jones,Female,ze/zir,33,10/30/1987,Support,Tech,1,VP,"New York, NY",,78648,FALSE,0,TRUE,0.0467,Contractor,Active,10/30/2020,,Hispanic,Single,Associate,Monthly,FALSE,FALSE,CC1010,1,Non-exempt,FALSE,Not in plan,TRUE,2,5/30/2021,0,,1/31/2022,15,1.47,79558,37.95988896,0.580169715
245,Taylor,Garcia,Female,she/her,45,9/30/1974,Customer Success,Commercial,2,Director,"Seattle, WA",,72136,FALSE,0,TRUE,0.0517,Full-time,Active,9/30/2019,,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1014,0.5,Exempt,FALSE,Not in plan,FALSE,1,11/30/2019,0,,1/31/2022,28,3.42,75869,65.34866633,0.30076653
246,Jordan,Miller,Female,he/him,42,6/30/1978,Marketing,Commercial,3,Senior Manager,"Seattle, WA",,89957,TRUE,0.105,FALSE,0,Full-time,Active,6/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1007,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,19,3.45,92796,67.02613648,0.337478509
247,Cameron,Davis,Male,she/her,39,8/30/1981,Product,Tech,1,VP,"Seattle, WA",,105686,TRUE,0.053,TRUE,0.012,Full-time,Terminated,8/30/2020,4/30/2022,Hispanic,Married,Bachelor,Monthly,TRUE,FALSE,CC1014,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,5/30/2021,0,,1/31/2022,17,3.3,110211,57.27821792,0.421403675
248,Alex,Jones,Male,he/him,42,4/30/1979,Sales,Commercial,1,VP,"San Francisco, CA",,99166,TRUE,0.193,TRUE,0.052,Full-time,Terminated,4/30/2021,10/30/2023,Hispanic,Married,Bachelor,Monthly,FALSE,FALSE,CC1006,1,Non-exempt,FALSE,Not in plan,FALSE,2,8/30/2021,0,,1/31/2022,9,2.48,99166,56.7678851,0.41728013
249,Jamie,Brown,Female,she/her,45,11/30/1975,Sales,Commercial,5,VP,"Austin, TX",,83429,TRUE,0.135,FALSE,0,Contractor,Active,11/30/2020,,White,Married,Master,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,1,7/30/2021,0,,1/31/2022,14,3.42,85914,67.4792978,0.355055691
250,Alex,Brown,Female,she/her,37,2/28/1983,HR,Corporate,2,VP,"Seattle, WA",,65703,FALSE,0,FALSE,0,Part-time,Active,2/29/2020,,White,Married,High School,Monthly,FALSE,FALSE,CC1005,1,Exempt,FALSE,Not in plan,FALSE,1,10/29/2020,0,,1/31/2022,23,2.17,68100,48.52841638,0.535539915
251,Casey,Smith,Female,ze/zir,33,12/30/1986,Sales,Commercial,2,Senior Analyst,"Austin, TX",,73786,TRUE,0.169,TRUE,0.0964,Full-time,Active,12/30/2019,,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1011,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,25,2.43,80275,37.13860493,0.606859983
252,Robin,Davis,Female,she/her,33,1/30/1987,Engineering,Tech,1,Senior Director,"San Francisco, CA",,123470,FALSE,0,TRUE,0.0806,Full-time,Terminated,1/30/2020,4/30/2024,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1005,1,Non-exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,24,3.9,133906,71.05111157,0.310094028
253,Riley,Miller,Male,she/her,34,1/30/1986,Marketing,Commercial,4,Analyst,"San Francisco, CA",,76607,FALSE,0,FALSE,0,Contractor,Active,1/30/2020,,Asian,Single,Master,Monthly,FALSE,FALSE,CC1002,1,Exempt,FALSE,Not in plan,FALSE,3,3/30/2020,0,,1/31/2022,24,3.71,83246,72.7413778,0.259933434
254,Alex,Brown,Female,he/him,43,4/30/1977,Marketing,Commercial,2,Senior Manager,"Austin, TX",,78069,TRUE,0.129,TRUE,0.0633,Full-time,Terminated,4/30/2020,7/30/2023,White,Single,Bachelor,Monthly,FALSE,FALSE,CC1015,0.8,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,21,1.68,78936,34.09791075,0.61169862
256,Jordan,Davis,Female,he/him,34,6/30/1986,Support,Tech,3,Senior Manager,Remote,,66504,FALSE,0,FALSE,0,Full-time,Terminated,6/30/2020,12/30/2023,White,Divorced,High School,Monthly,FALSE,FALSE,CC1005,1,Exempt,TRUE,In plan,FALSE,2,1/30/2021,0,,1/31/2022,19,2.81,68527,51.64374083,0.536954882
257,Robin,Smith,Female,she/her,32,8/30/1988,Sales,Commercial,2,Senior Manager,"New York, NY",,79828,TRUE,0.054,TRUE,0.0599,Full-time,Active,8/30/2020,,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1004,1,Exempt,FALSE,Not in plan,FALSE,1,6/30/2021,0,,1/31/2022,17,1.63,82719,35.67855386,0.641063116
259,Taylor,Smith,Female,he/him,31,2/28/1990,Support,Tech,2,Analyst,"Austin, TX",,61683,FALSE,0,TRUE,0.0568,Full-time,Active,2/28/2021,,Black,Married,Master,Monthly,FALSE,FALSE,CC1012,1,Exempt,FALSE,Not in plan,FALSE,2,10/28/2021,0,,1/31/2022,11,2.4,61683,45.64227641,0.566543656
261,Casey,Wilson,Male,she/her,24,2/29/1996,Sales,Commercial,2,Senior Analyst,"New York, NY",,87223,TRUE,0.088,TRUE,0.0221,Full-time,Terminated,2/29/2020,3/29/2023,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,23,1.45,90318,25.11120763,0.749840282
262,Cameron,Brown,Male,he/him,24,4/30/1997,Finance,Corporate,2,Senior Director,Remote,,91155,FALSE,0,TRUE,0.0565,Full-time,Terminated,4/30/2021,3/30/2022,Asian,Single,Bachelor,Monthly,FALSE,FALSE,CC1009,1,Exempt,FALSE,Not in plan,FALSE,2,12/30/2021,0,,1/31/2022,9,2.94,91155,56.7081485,0.437401591
263,Jordan,Smith,Female,she/her,23,7/30/1997,Marketing,Commercial,3,Analyst,"New York, NY",,72654,TRUE,0.084,TRUE,0.0548,Full-time,Terminated,7/30/2020,1/30/2024,Black,Single,High School,Monthly,FALSE,FALSE,CC1014,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,18,4.11,76427,83.75128226,0.18962783
265,Robin,Wilson,Female,he/him,42,12/30/1978,Finance,Corporate,5,Senior Manager,"San Francisco, CA",,83441,FALSE,0,TRUE,0.0158,Contractor,Terminated,12/30/2020,2/28/2023,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,13,3.05,86251,68.16815424,0.33727581
266,Taylor,Garcia,Male,he/him,39,1/30/1981,Engineering,Tech,2,Director,"Austin, TX",,99606,FALSE,0,TRUE,0.0887,Contractor,Terminated,1/30/2020,7/30/2023,White,Married,Bachelor,Monthly,FALSE,FALSE,CC1000,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,24,3.74,107023,86.13017596,0.167514188
267,Alex,Smith,Male,she/her,23,6/30/1996,Marketing,Commercial,3,Analyst,"Seattle, WA",,90957,FALSE,0,TRUE,0.0385,Full-time,Terminated,6/30/2019,11/30/2023,Hispanic,Single,Master,Monthly,FALSE,FALSE,CC1003,1,Exempt,FALSE,Not in plan,FALSE,4,8/30/2019,0,,1/31/2022,31,2.32,97519,49.91031843,0.524807317
268,Jordan,Wilson,Male,they/them,39,3/30/1982,Sales,Commercial,1,Senior Analyst,Remote,,85917,TRUE,0.105,TRUE,0.0243,Contractor,Active,3/30/2021,,White,Single,Associate,Monthly,FALSE,FALSE,CC1018,0.8,Non-exempt,FALSE,Not in plan,FALSE,1,10/30/2021,0,,1/31/2022,10,3.08,85917,66.69073451,0.350029398
269,Taylor,Williams,Male,he/him,24,12/30/1995,Support,Tech,2,Senior Analyst,"New York, NY",,70220,FALSE,0,FALSE,0,Full-time,Terminated,12/30/2019,2/28/2022,Black,Married,Bachelor,Monthly,FALSE,FALSE,CC1012,1,Exempt,TRUE,In plan,FALSE,0,,0,,1/31/2022,25,2.17,74260,41.26281602,0.53353109
270,Robin,Johnson,Male,she/her,42,9/30/1978,Engineering,Tech,4,Senior Manager,"New York, NY",,121398,TRUE,0.126,TRUE,0.0911,Contractor,Active,9/30/2020,,Asian,Married,Master,Monthly,FALSE,TRUE,CC1017,1,Exempt,FALSE,Not in plan,FALSE,0,,0,,1/31/2022,16,2.15,125323,48.61533508,0.494469594
